n_adults,n_youth,n_kids,gross_income,disposable_income
2,0.0,1.0,1340.155138312789,1354.688523496846
2,0.0,0.0,1200.5511451099235,1070.966787434387
2,0.0,0.0,2063.830531741693,1547.8424240203094
1,0.0,0.0,970.6467236423315,946.5633903089981
1,0.0,0.0,3019.047766783993,2825.023856311451
1,0.0,0.0,3114.544769668294,2044.5882259402285
7,1.0,2.0,589.4881007099536,1167.2264591225153
2,0.0,0.0,268.1368090749104,872.0
2,1.0,2.0,1707.2384553929974,1534.8246082432215
2,0.0,3.0,525.4229480231089,950.3196428042445
1,0.0,0.0,2349.063220670809,1527.9160505109544
2,0.0,0.0,1337.2690071272905,1221.451456247358
2,0.0,0.0,14458.326026171779,7976.661681791441
2,1.0,3.0,1576.2116428103616,1357.072175485636
2,0.0,2.0,4878.336654135461,3107.0341260738455
1,0.0,3.0,1460.4917285192078,1769.965412729734
2,0.0,0.0,6487.854202106336,6246.207958676535
2,1.0,0.0,567.0230068897257,1046.1450843704176
2,0.0,2.0,4125.89957082618,3301.7196499450906
2,0.0,1.0,555.6000375919074,1169.5957793026435
1,0.0,0.0,2428.2036830948377,2002.8878336184252
2,0.0,0.0,5338.862021317418,2959.251671306772
3,1.0,1.0,3631.1368715076064,3375.1952919629002
1,0.0,0.0,1695.474239224862,1329.046658337657
3,1.0,0.0,1797.7576293668321,1459.7698957289936
1,0.0,0.0,821.7453863924915,1137.6604250864557
1,0.0,0.0,1436.8936362030352,1072.4630607177212
2,0.0,0.0,2796.3274077213987,2447.862777521735
3,0.0,1.0,4891.365062307529,3209.4832842643164
1,0.0,0.0,4289.572560253389,2366.11056585171
2,0.0,0.0,159.41967109136226,818.6666666666666
1,0.0,1.0,4145.147425195744,2647.9721933361047
2,2.0,1.0,1464.7781969763719,1450.7093873294577
5,0.0,0.0,68.8630305206188,755.2528935485934
2,0.0,0.0,6103.955628342946,3393.8700829136283
2,0.0,0.0,3054.8440315012926,2512.5104422313943
1,0.0,0.0,114.24733207641161,777.5895944916863
4,0.0,0.0,6420.242785947403,3569.769990300175
2,0.0,1.0,740.1322655404341,1119.8743065071044
1,0.0,1.0,316.5325652830537,808.282746765914
1,0.0,0.0,419.96327010712855,1089.0676826110089
4,0.0,0.0,905.8774490639377,1161.4957152994393
2,0.0,3.0,74.12732179218771,830.2072924810652
1,1.0,0.0,4073.3796763589075,2622.25856931233
1,0.0,0.0,1178.6011392909722,1075.1707588940722
2,0.0,4.0,32.08536763697089,848.8888888888888
1,0.0,0.0,2025.1096573436125,1825.250039074488
2,1.0,2.0,2128.8554559465065,1633.4689108107323
2,0.0,0.0,0.0,898.6666666666666
1,0.0,0.0,3343.968283968992,3092.2754016874032
1,0.0,0.0,59.94062163188468,694.4526903506289
1,0.0,0.0,1522.0713940036094,1350.3238152453255
3,1.0,0.0,483.92664538362925,961.1854396833696
